t  1  2  3
1.397000  0.082320  0.000000  0.000050
1.398000  0.080471  0.000000  0.000052
1.399000  0.078646  0.000000  0.000054
1.400000  0.076843  0.000000  0.000057
1.401000  0.075064  0.000000  0.000059
1.402000  0.073308  0.000000  0.000062
1.403000  0.071577  0.000000  0.000065
1.404000  0.069869  0.000000  0.000067
1.405000  0.068186  0.000000  0.000070
1.406000  0.066528  0.000000  0.000073
1.407000  0.064893  0.000000  0.000077
1.408000  0.063284  0.000000  0.000080
1.409000  0.061699  0.000000  0.000084
1.410000  0.060140  0.000000  0.000087
1.411000  0.058605  0.000000  0.000091
1.412000  0.057096  0.000000  0.000095
1.413000  0.055611  0.000000  0.000099
1.414000  0.054152  0.000000  0.000104
1.415000  0.052718  0.000000  0.000108
1.416000  0.051309  0.000000  0.000113
1.417000  0.049925  0.000000  0.000118
1.418000  0.048567  0.000000  0.000123
1.419000  0.047233  0.000000  0.000128
1.420000  0.045925  0.000000  0.000134
1.421000  0.044642  0.000000  0.000140
1.422000  0.043383  0.000000  0.000146
1.423000  0.042149  0.000000  0.000152
1.424000  0.040940  0.000000  0.000158
1.425000  0.039756  0.000000  0.000165
1.426000  0.038596  0.000000  0.000172
1.427000  0.037460  0.000000  0.000180
1.428000  0.036349  0.000000  0.000187
1.429000  0.035261  0.000000  0.000195
1.430000  0.034197  0.000000  0.000204
1.431000  0.033157  0.000000  0.000212
1.432000  0.032140  0.000000  0.000221
1.433000  0.031146  0.000000  0.000231
1.434000  0.030175  0.000000  0.000240
1.435000  0.029227  0.000000  0.000250
1.436000  0.028302  0.000000  0.000261
1.437000  0.027398  0.000000  0.000272
1.438000  0.026517  0.000000  0.000283
1.439000  0.025657  0.000000  0.000295
1.440000  0.024819  0.000000  0.000307
1.441000  0.024001  0.000000  0.000319
1.442000  0.023205  0.000000  0.000332
1.443000  0.022429  0.000000  0.000346
1.444000  0.021674  0.000000  0.000360
1.445000  0.020938  0.000000  0.000375
1.446000  0.020222  0.000000  0.000390
1.447000  0.019526  0.000000  0.000405
1.448000  0.018849  0.000000  0.000421
1.449000  0.018190  0.000000  0.000438
1.450000  0.017550  0.000000  0.000456
1.451000  0.016928  0.000000  0.000474
1.452000  0.016323  0.000000  0.000492
1.453000  0.015736  0.000000  0.000511
1.454000  0.015167  0.000000  0.000531
1.455000  0.014614  0.000000  0.000552
1.456000  0.014077  0.000000  0.000573
1.457000  0.013557  0.000000  0.000595
1.458000  0.013053  0.000000  0.000617
1.459000  0.012564  0.000000  0.000641
1.460000  0.012090  0.000000  0.000665
1.461000  0.011631  0.000000  0.000690
1.462000  0.011186  0.000000  0.000716
1.463000  0.010756  0.000000  0.000742
1.464000  0.010340  0.000000  0.000769
1.465000  0.009937  0.000000  0.000797
1.466000  0.009547  0.000000  0.000826
1.467000  0.009170  0.000000  0.000856
1.468000  0.008806  0.000000  0.000887
1.469000  0.008454  0.000000  0.000918
1.470000  0.008114  0.000000  0.000951
1.471000  0.007786  0.000000  0.000984
1.472000  0.007469  0.000000  0.001018
1.473000  0.007163  0.000000  0.001054
1.474000  0.006868  0.000000  0.001090
1.475000  0.006584  0.000000  0.001127
1.476000  0.006309  0.000000  0.001165
1.477000  0.006045  0.000000  0.001204
1.478000  0.005790  0.000000  0.001244
1.479000  0.005544  0.000000  0.001285
1.480000  0.005308  0.000000  0.001327
1.481000  0.005080  0.000000  0.001370
1.482000  0.004861  0.000000  0.001414
1.483000  0.004650  0.000000  0.001459
1.484000  0.004447  0.000000  0.001505
1.485000  0.004252  0.000000  0.001552
1.486000  0.004065  0.000000  0.001600
1.487000  0.003884  0.000000  0.001649
1.488000  0.003711  0.000000  0.001699
1.489000  0.003545  0.000000  0.001750
1.490000  0.003385  0.000000  0.001802
1.491000  0.003232  0.000000  0.001855
1.492000  0.003085  0.000000  0.001909
1.493000  0.002944  0.000000  0.001964
1.494000  0.002808  0.000000  0.002020
1.495000  0.002679  0.000000  0.002077
1.496000  0.002554  0.000000  0.002135
1.497000  0.002435  0.000000  0.002193
1.498000  0.002321  0.000000  0.002253
1.499000  0.002211  0.000000  0.002313
1.500000  0.002107  0.000000  0.002374
1.501000  0.002006  0.000000  0.002436
1.502000  0.001910  0.000000  0.002499
1.503000  0.001819  0.000000  0.002562
1.504000  0.001731  0.000000  0.002627
1.505000  0.001647  0.000000  0.002691
1.506000  0.001567  0.000000  0.002757
1.507000  0.001490  0.000000  0.002823
1.508000  0.001417  0.000000  0.002890
1.509000  0.001347  0.000000  0.002957
1.510000  0.001280  0.000000  0.003025
1.511000  0.001217  0.000000  0.003093
1.512000  0.001156  0.000000  0.003161
1.513000  0.001098  0.000000  0.003230
1.514000  0.001042  0.000000  0.003299
1.515000  0.000990  0.000000  0.003368
1.516000  0.000939  0.000000  0.003438
1.517000  0.000891  0.000000  0.003507
1.518000  0.000846  0.000000  0.003577
1.519000  0.000802  0.000000  0.003646
1.520000  0.000761  0.000000  0.003716
1.521000  0.000721  0.000000  0.003785
1.522000  0.000684  0.000000  0.003854
1.523000  0.000648  0.000000  0.003923
1.524000  0.000614  0.000000  0.003991
1.525000  0.000582  0.000000  0.004059
1.526000  0.000551  0.000000  0.004126
1.527000  0.000522  0.000000  0.004193
1.528000  0.000494  0.000000  0.004259
1.529000  0.000468  0.000000  0.004325
1.530000  0.000443  0.000000  0.004389
1.531000  0.000419  0.000000  0.004453
1.532000  0.000396  0.000000  0.004516
1.533000  0.000375  0.000000  0.004577
1.534000  0.000354  0.000000  0.004638
1.535000  0.000335  0.000000  0.004697
1.536000  0.000317  0.000000  0.004755
1.537000  0.000299  0.000000  0.004812
1.538000  0.000283  0.000000  0.004867
1.539000  0.000267  0.000000  0.004921
1.540000  0.000252  0.000000  0.004973
1.541000  0.000238  0.000000  0.005023
1.542000  0.000225  0.000000  0.005072
1.543000  0.000213  0.000000  0.005119
1.544000  0.000201  0.000000  0.005164
1.545000  0.000189  0.000000  0.005207
1.546000  0.000179  0.000000  0.005248
1.547000  0.000169  0.000000  0.005287
1.548000  0.000159  0.000000  0.005324
1.549000  0.000150  0.000000  0.005358
1.550000  0.000141  0.000000  0.005390
1.551000  0.000133  0.000000  0.005420
1.552000  0.000126  0.000000  0.005448
1.553000  0.000118  0.000000  0.005473
1.554000  0.000112  0.000000  0.005495
1.555000  0.000105  0.000000  0.005515
1.556000  0.000099  0.000000  0.005533
1.557000  0.000093  0.000000  0.005548
1.558000  0.000088  0.000000  0.005560
1.559000  0.000083  0.000000  0.005569
1.560000  0.000078  0.000000  0.005576
1.561000  0.000073  0.000000  0.005580
1.562000  0.000069  0.000000  0.005582
1.563000  0.000065  0.000000  0.005580
1.564000  0.000061  0.000000  0.005576
1.565000  0.000058  0.000000  0.005569
1.566000  0.000054  0.000000  0.005559
1.567000  0.000051  0.000000  0.005547
1.568000  0.000048  0.000000  0.005531
1.569000  0.000045  0.000000  0.005513
1.570000  0.000042  0.000000  0.005492
1.571000  0.000040  0.000000  0.005469
1.572000  0.000037  0.000000  0.005442
1.573000  0.000035  0.000000  0.005413
1.574000  0.000033  0.000000  0.005382
1.575000  0.000031  0.000000  0.005347
1.576000  0.000029  0.000000  0.005310
1.577000  0.000027  0.000000  0.005271
1.578000  0.000026  0.000000  0.005229
1.579000  0.000024  0.000000  0.005185
1.580000  0.000023  0.000000  0.005138
1.581000  0.000021  0.000000  0.005089
1.582000  0.000020  0.000000  0.005038
1.583000  0.000019  0.000000  0.004984
1.584000  0.000018  0.000000  0.004928
1.585000  0.000017  0.000000  0.004871
1.586000  0.000016  0.000000  0.004811
1.587000  0.000015  0.000000  0.004749
1.588000  0.000014  0.000000  0.004686
1.589000  0.000013  0.000000  0.004621
1.590000  0.000012  0.000000  0.004554
1.591000  0.000011  0.000000  0.004486
1.592000  0.000011  0.000000  0.004416
1.593000  0.000010  0.000000  0.004344
1.594000  0.000009  0.000000  0.004272
1.595000  0.000009  0.000000  0.004198
1.596000  0.000008  0.000000  0.004123
1.597000  0.000008  0.000000  0.004047
1.598000  0.000007  0.000000  0.003970
1.599000  0.000007  0.000000  0.003892
1.600000  0.000006  0.000000  0.003814
1.601000  0.000006  0.000000  0.003734
1.602000  0.000006  0.000000  0.003655
1.603000  0.000005  0.000000  0.003574
1.604000  0.000005  0.000000  0.003494
1.605000  0.000005  0.000000  0.003413
1.606000  0.000004  0.000000  0.003332
1.607000  0.000004  0.000000  0.003251
1.608000  0.000004  0.000000  0.003170
1.609000  0.000004  0.000000  0.003088
1.610000  0.000003  0.000000  0.003008
1.611000  0.000003  0.000000  0.002927
1.612000  0.000003  0.000000  0.002846
1.613000  0.000003  0.000000  0.002767
1.614000  0.000003  0.000000  0.002687
1.615000  0.000002  0.000000  0.002608
1.616000  0.000002  0.000000  0.002530
1.617000  0.000002  0.000000  0.002452
1.618000  0.000002  0.000000  0.002375
1.619000  0.000002  0.000000  0.002300
1.620000  0.000002  0.000000  0.002224
1.621000  0.000002  0.000000  0.002150
1.622000  0.000002  0.000000  0.002077
1.623000  0.000001  0.000000  0.002005
1.624000  0.000001  0.000000  0.001934
1.625000  0.000001  0.000000  0.001865
1.626000  0.000001  0.000000  0.001796
1.627000  0.000001  0.000000  0.001729
1.628000  0.000001  0.000000  0.001663
1.629000  0.000001  0.000000  0.001598
1.630000  0.000001  0.000000  0.001534
1.631000  0.000001  0.000000  0.001472
1.632000  0.000001  0.000000  0.001412
1.633000  0.000001  0.000000  0.001353
1.634000  0.000001  0.000000  0.001295
1.635000  0.000001  0.000000  0.001239
1.636000  0.000001  0.000000  0.001184
1.637000  0.000001  0.000000  0.001130
1.638000  0.000001  0.000000  0.001078
1.639000  0.000001  0.000000  0.001028
1.640000  0.000000  0.000000  0.000979
1.641000  0.000000  0.000000  0.000932
1.642000  0.000000  0.000000  0.000886
1.643000  0.000000  0.000000  0.000841
1.644000  0.000000  0.000000  0.000798
1.645000  0.000000  0.000000  0.000757
1.646000  0.000000  0.000000  0.000716
1.647000  0.000000  0.000000  0.000678
1.648000  0.000000  0.000000  0.000640
1.649000  0.000000  0.000000  0.000605
1.650000  0.000000  0.000000  0.000570
1.651000  0.000000  0.000000  0.000537
1.652000  0.000000  0.000000  0.000505
1.653000  0.000000  0.000000  0.000474
1.654000  0.000000  0.000000  0.000445
1.655000  0.000000  0.000000  0.000417
1.656000  0.000000  0.000000  0.000391
1.657000  0.000000  0.000000  0.000365
1.658000  0.000000  0.000000  0.000341
1.659000  0.000000  0.000000  0.000317
1.660000  0.000000  0.000000  0.000295
1.661000  0.000000  0.000000  0.000274
1.662000  0.000000  0.000000  0.000254
1.663000  0.000000  0.000000  0.000235
1.664000  0.000000  0.000000  0.000217
1.665000  0.000000  0.000000  0.000200
1.666000  0.000000  0.000000  0.000184
1.667000  0.000000  0.000000  0.000169
1.668000  0.000000  0.000000  0.000155
1.669000  0.000000  0.000000  0.000141
1.670000  0.000000  0.000000  0.000129
1.671000  0.000000  0.000000  0.000117
1.672000  0.000000  0.000000  0.000106
1.673000  0.000000  0.000000  0.000095
1.674000  0.000000  0.000000  0.000085
1.675000  0.000000  0.000000  0.000076
1.676000  0.000000  0.000000  0.000068
1.677000  0.000000  0.000000  0.000060
1.678000  0.000000  0.000000  0.000052
1.679000  0.000000  0.000000  0.000046
1.680000  0.000000  0.000000  0.000039
1.681000  0.000000  0.000000  0.000033
1.682000  0.000000  0.000000  0.000028
1.683000  0.000000  0.000000  0.000023
1.684000  0.000000  0.000000  0.000019
1.685000  0.000000  0.000000  0.000014
1.686000  0.000000  0.000000  0.000011
1.687000  0.000000  0.000000  0.000007
1.688000  0.000000  0.000000  0.000004
1.689000  0.000000  0.000000  0.000001
1.690000  0.000000  0.000000 -0.000001
1.691000  0.000000  0.000000 -0.000003
1.692000  0.000000  0.000000 -0.000005
1.693000  0.000000  0.000000 -0.000007
1.694000  0.000000  0.000000 -0.000009
1.695000  0.000000  0.000000 -0.000010
1.696000  0.000000  0.000000 -0.000011
1.697000  0.000000  0.000000 -0.000012
1.698000  0.000000  0.000000 -0.000013
1.699000  0.000000  0.000000 -0.000013
1.700000  0.000000  0.000000 -0.000014
1.701000  0.000000  0.000000 -0.000014
1.702000  0.000000  0.000000 -0.000015
1.703000  0.000000  0.000000 -0.000015
1.704000  0.000000  0.000000 -0.000015
1.705000  0.000000  0.000000 -0.000015
1.706000  0.000000  0.000000 -0.000015
1.707000  0.000000  0.000000 -0.000015
1.708000  0.000000  0.000000 -0.000015
1.709000  0.000000  0.000000 -0.000014
1.710000  0.000000  0.000000 -0.000014
1.711000  0.000000  0.000000 -0.000014
1.712000  0.000000  0.000000 -0.000014
1.713000  0.000000  0.000000 -0.000013
1.714000  0.000000  0.000000 -0.000013
1.715000  0.000000  0.000000 -0.000012
1.716000  0.000000  0.000000 -0.000012
1.717000  0.000000  0.000000 -0.000011
1.718000  0.000000  0.000000 -0.000011
1.719000  0.000000  0.000000 -0.000010
1.720000  0.000000  0.000000 -0.000010
1.721000  0.000000  0.000000 -0.000010
1.722000  0.000000  0.000000 -0.000009
1.723000  0.000000  0.000000 -0.000009
1.724000  0.000000  0.000000 -0.000008
1.725000  0.000000  0.000000 -0.000008
1.726000  0.000000  0.000000 -0.000007
1.727000  0.000000  0.000000 -0.000007
1.728000  0.000000  0.000000 -0.000006
1.729000  0.000000  0.000000 -0.000006
1.730000  0.000000  0.000000 -0.000006
1.731000  0.000000  0.000000 -0.000005
1.732000  0.000000  0.000000 -0.000005
1.733000  0.000000  0.000000 -0.000004
1.734000  0.000000  0.000000 -0.000004
1.735000  0.000000  0.000000 -0.000004
1.736000  0.000000  0.000000 -0.000003
1.737000  0.000000  0.000000 -0.000003
1.738000  0.000000  0.000000 -0.000003
1.739000  0.000000  0.000000 -0.000002
1.740000  0.000000  0.000000 -0.000002
1.741000  0.000000  0.000000 -0.000002
1.742000  0.000000  0.000000 -0.000002
1.743000  0.000000  0.000000 -0.000001
1.744000  0.000000  0.000000 -0.000001
1.745000  0.000000  0.000000 -0.000001
1.746000  0.000000  0.000000 -0.000001
1.747000  0.000000  0.000000 -0.000001
1.748000  0.000000  0.000000 -0.000001
1.749000  0.000000  0.000000 -0.000000
1.750000  0.000000  0.000000 -0.000000
1.751000  0.000000  0.000000 -0.000000
1.752000  0.000000  0.000000  0.000000
1.753000  0.000000  0.000000  0.000000
1.754000  0.000000  0.000000  0.000000
1.755000  0.000000  0.000000  0.000000
1.756000  0.000000  0.000000  0.000000
1.757000  0.000000  0.000000  0.000001
1.758000  0.000000  0.000000  0.000001
1.759000  0.000000  0.000000  0.000001
1.760000  0.000000  0.000000  0.000001
1.761000  0.000000  0.000000  0.000001
1.762000  0.000000  0.000001  0.000001
1.763000  0.000000  0.000001  0.000001
1.764000  0.000000  0.000001  0.000001
1.765000  0.000000  0.000001  0.000001
1.766000  0.000000  0.000001  0.000001
1.767000  0.000000  0.000001  0.000001
1.768000  0.000000  0.000001  0.000001
1.769000  0.000000  0.000001  0.000001
1.770000  0.000000  0.000001  0.000001
1.771000  0.000000  0.000001  0.000001
1.772000  0.000000  0.000001  0.000001
1.773000  0.000000  0.000001  0.000001
1.774000  0.000000  0.000001  0.000001
1.775000  0.000000  0.000001  0.000001
1.776000  0.000000  0.000001  0.000001
1.777000  0.000000  0.000001  0.000001
1.778000  0.000000  0.000001  0.000001
1.779000  0.000000  0.000002  0.000001
1.780000  0.000000  0.000002  0.000001
1.781000  0.000000  0.000002  0.000001
1.782000  0.000000  0.000002  0.000001
1.783000  0.000000  0.000002  0.000001
1.784000  0.000000  0.000002  0.000001
1.785000  0.000000  0.000002  0.000001
1.786000  0.000000  0.000002  0.000001
1.787000  0.000000  0.000003  0.000001
1.788000  0.000000  0.000003  0.000001
1.789000  0.000000  0.000003  0.000001
1.790000  0.000000  0.000003  0.000001
1.791000  0.000000  0.000003  0.000001
1.792000  0.000000  0.000004  0.000001
1.793000  0.000000  0.000004  0.000001
1.794000  0.000000  0.000004  0.000001
1.795000  0.000000  0.000004  0.000001
1.796000  0.000000  0.000005  0.000001
1.797000  0.000000  0.000005  0.000001
1.798000  0.000000  0.000005  0.000001
1.799000  0.000000  0.000006  0.000001
1.800000  0.000000  0.000006  0.000001
1.801000  0.000000  0.000006  0.000001
1.802000  0.000000  0.000007  0.000001
1.803000  0.000000  0.000007  0.000001
1.804000  0.000000  0.000007  0.000001
1.805000  0.000000  0.000008  0.000001
1.806000  0.000000  0.000008  0.000001
1.807000  0.000000  0.000009  0.000001
1.808000  0.000000  0.000010  0.000001
1.809000  0.000000  0.000010  0.000001
1.810000  0.000000  0.000011  0.000001
1.811000  0.000000  0.000011  0.000001
1.812000  0.000000  0.000012  0.000001
1.813000  0.000000  0.000013  0.000001
1.814000  0.000000  0.000014  0.000001
1.815000  0.000000  0.000014  0.000001
1.816000  0.000000  0.000015  0.000001
1.817000  0.000000  0.000016  0.000001
1.818000  0.000000  0.000017  0.000000
1.819000  0.000000  0.000018  0.000000
1.820000  0.000000  0.000019  0.000000
1.821000  0.000000  0.000021  0.000000
1.822000  0.000000  0.000022  0.000000
1.823000  0.000000  0.000023  0.000000
1.824000  0.000000  0.000024  0.000000
1.825000  0.000000  0.000026  0.000000
1.826000  0.000000  0.000027  0.000000
1.827000  0.000000  0.000029  0.000000
1.828000  0.000000  0.000031  0.000000
1.829000  0.000000  0.000032  0.000000
1.830000  0.000000  0.000034  0.000000
1.831000  0.000000  0.000036  0.000000
1.832000  0.000000  0.000038  0.000000
1.833000  0.000000  0.000041  0.000000
1.834000  0.000000  0.000043  0.000000
1.835000  0.000000  0.000045  0.000000
1.836000  0.000000  0.000048  0.000000
1.837000  0.000000  0.000051  0.000000
1.838000  0.000000  0.000054  0.000000
1.839000  0.000000  0.000057  0.000000
1.840000  0.000000  0.000060  0.000000
1.841000  0.000000  0.000063  0.000000
1.842000  0.000000  0.000067  0.000000
1.843000  0.000000  0.000070  0.000000
1.844000  0.000000  0.000074  0.000000
1.845000  0.000000  0.000078  0.000000
1.846000  0.000000  0.000083  0.000001
1.847000  0.000000  0.000087  0.000001
1.848000  0.000000  0.000092  0.000001
1.849000  0.000000  0.000097  0.000001
1.850000  0.000000  0.000102  0.000001
1.851000  0.000000  0.000108  0.000001
1.852000  0.000000  0.000113  0.000001
1.853000  0.000000  0.000119  0.000001
1.854000  0.000000  0.000126  0.000001
1.855000  0.000000  0.000132  0.000001
1.856000  0.000000  0.000139  0.000001
1.857000  0.000000  0.000147  0.000001
1.858000  0.000000  0.000154  0.000001
1.859000  0.000000  0.000162  0.000001
1.860000  0.000000  0.000171  0.000001
1.861000  0.000000  0.000179  0.000001
1.862000  0.000000  0.000189  0.000001
1.863000  0.000000  0.000198  0.000001
1.864000  0.000000  0.000208  0.000001
1.865000  0.000000  0.000219  0.000001
1.866000  0.000000  0.000230  0.000001
1.867000  0.000000  0.000241  0.000001
1.868000  0.000000  0.000253  0.000002
1.869000  0.000000  0.000266  0.000002
1.870000  0.000000  0.000279  0.000002
1.871000  0.000000  0.000293  0.000002
1.872000  0.000000  0.000307  0.000002
1.873000  0.000000  0.000322  0.000002
1.874000  0.000000  0.000337  0.000002
1.875000  0.000000  0.000354  0.000003
1.876000  0.000000  0.000371  0.000003
1.877000  0.000000  0.000388  0.000003
1.878000  0.000000  0.000407  0.000003
1.879000  0.000000  0.000426  0.000004
1.880000  0.000000  0.000446  0.000004
1.881000  0.000000  0.000467  0.000004
1.882000  0.000000  0.000489  0.000005
1.883000  0.000000  0.000511  0.000005
1.884000  0.000000  0.000535  0.000005
1.885000  0.000000  0.000559  0.000006
1.886000  0.000000  0.000585  0.000006
1.887000  0.000000  0.000611  0.000007
1.888000  0.000000  0.000639  0.000008
1.889000  0.000000  0.000667  0.000008
1.890000  0.000000  0.000697  0.000009
1.891000  0.000000  0.000728  0.000010
1.892000  0.000000  0.000760  0.000011
1.893000  0.000000  0.000794  0.000012
1.894000  0.000000  0.000828  0.000013
1.895000  0.000000  0.000864  0.000014
1.896000  0.000000  0.000901  0.000016
1.897000  0.000000  0.000940  0.000017
1.898000  0.000000  0.000980  0.000019
1.899000  0.000000  0.001022  0.000021
1.900000  0.000000  0.001065  0.000023
1.901000  0.000000  0.001109  0.000025
1.902000  0.000000  0.001156  0.000027
1.903000  0.000000  0.001204  0.000030
1.904000  0.000000  0.001253  0.000033
1.905000  0.000000  0.001305  0.000036
1.906000  0.000000  0.001358  0.000040
1.907000  0.000000  0.001413  0.000043
1.908000  0.000000  0.001470  0.000048
1.909000  0.000000  0.001528  0.000052
1.910000  0.000000  0.001589  0.000057
1.911000  0.000000  0.001652  0.000063
1.912000  0.000000  0.001717  0.000069
1.913000  0.000000  0.001784  0.000076
1.914000  0.000000  0.001853  0.000083
1.915000  0.000000  0.001925  0.000091
1.916000  0.000000  0.001998  0.000100
1.917000  0.000000  0.002075  0.000110
1.918000  0.000000  0.002153  0.000120
1.919000  0.000000  0.002234  0.000132
1.920000  0.000000  0.002318  0.000145
1.921000  0.000000  0.002404  0.000158
1.922000  0.000001  0.002492  0.000174
1.923000  0.000001  0.002584  0.000190
1.924000  0.000001  0.002678  0.000208
1.925000  0.000001  0.002775  0.000228
1.926000  0.000001  0.002875  0.000250
1.927000  0.000001  0.002977  0.000273
1.928000  0.000001  0.003083  0.000299
1.929000  0.000001  0.003192  0.000327
1.930000  0.000001  0.003304  0.000358
1.931000  0.000001  0.003419  0.000391
1.932000  0.000001  0.003537  0.000428
1.933000  0.000001  0.003658  0.000467
1.934000  0.000001  0.003783  0.000511
1.935000  0.000001  0.003911  0.000558
1.936000  0.000001  0.004043  0.000609
1.937000  0.000001  0.004178  0.000664
1.938000  0.000001  0.004316  0.000725
1.939000  0.000001  0.004459  0.000790
1.940000  0.000001  0.004604  0.000861
1.941000  0.000001  0.004754  0.000939
1.942000  0.000001  0.004907  0.001022
1.943000  0.000001  0.005065  0.001113
1.944000  0.000001  0.005226  0.001212
1.945000  0.000001  0.005391  0.001318
1.946000  0.000001  0.005560  0.001433
1.947000  0.000001  0.005733  0.001558
1.948000  0.000001  0.005910  0.001692
1.949000  0.000001  0.006092  0.001838
1.950000  0.000001  0.006277  0.001995
1.951000  0.000001  0.006467  0.002164
1.952000  0.000001  0.006662  0.002347
1.953000  0.000001  0.006860  0.002543
1.954000  0.000001  0.007063  0.002755
1.955000  0.000001  0.007271  0.002982
1.956000  0.000001  0.007483  0.003227
1.957000  0.000001  0.007699  0.003490
1.958000  0.000001  0.007920  0.003772
1.959000  0.000001  0.008146  0.004075
1.960000  0.000001  0.008376  0.004399
1.961000  0.000001  0.008612  0.004746
1.962000  0.000001  0.008852  0.005118
1.963000  0.000002  0.009096  0.005516
1.964000  0.000002  0.009346  0.005940
1.965000  0.000002  0.009600  0.006393
1.966000  0.000002  0.009860  0.006877
1.967000  0.000002  0.010124  0.007392
1.968000  0.000002  0.010393  0.007940
1.969000  0.000002  0.010668  0.008523
1.970000  0.000002  0.010947  0.009143
1.971000  0.000002  0.011231  0.009801
1.972000  0.000002  0.011521  0.010499
1.973000  0.000002  0.011815  0.011238
1.974000  0.000002  0.012115  0.012021
1.975000  0.000002  0.012420  0.012848
1.976000  0.000002  0.012730  0.013722
1.977000  0.000002  0.013045  0.014644
1.978000  0.000002  0.013365  0.015616
1.979000  0.000002  0.013691  0.016640
1.980000  0.000003  0.014022  0.017716
1.981000  0.000003  0.014358  0.018846
1.982000  0.000003  0.014699  0.020031
1.983000  0.000003  0.015045  0.021273
1.984000  0.000003  0.015397  0.022573
1.985000  0.000003  0.015754  0.023932
1.986000  0.000003  0.016116  0.025349
1.987000  0.000003  0.016483  0.026827
1.988000  0.000003  0.016856  0.028365
1.989000  0.000003  0.017234  0.029964
1.990000  0.000003  0.017617  0.031623
1.991000  0.000004  0.018005  0.033342
1.992000  0.000004  0.018398  0.035121
1.993000  0.000004  0.018796  0.036958
1.994000  0.000004  0.019200  0.038853
1.995000  0.000004  0.019609  0.040804
1.996000  0.000004  0.020022  0.042808
1.997000  0.000004  0.020441  0.044865
1.998000  0.000004  0.020865  0.046971
1.999000  0.000005  0.021294  0.049123
2.000000  0.000005  0.021727  0.051318
2.001000  0.000005  0.022166  0.053552
2.002000  0.000005  0.022609  0.055821
2.003000  0.000005  0.023058  0.058120
2.004000  0.000005  0.023511  0.060443
2.005000  0.000006  0.023969  0.062785
2.006000  0.000006  0.024431  0.065141
2.007000  0.000006  0.024899  0.067503
2.008000  0.000006  0.025370  0.069865
2.009000  0.000006  0.025847  0.072220
2.010000  0.000006  0.026328  0.074559
2.011000  0.000007  0.026813  0.076875
2.012000  0.000007  0.027303  0.079159
2.013000  0.000007  0.027797  0.081402
2.014000  0.000007  0.028295  0.083596
2.015000  0.000008  0.028798  0.085730
2.016000  0.000008  0.029304  0.087796
2.017000  0.000008  0.029815  0.089784
2.018000  0.000008  0.030330  0.091684
2.019000  0.000009  0.030848  0.093485
2.020000  0.000009  0.031370  0.095180
2.021000  0.000009  0.031897  0.096757
2.022000  0.000010  0.032426  0.098206
2.023000  0.000010  0.032960  0.099520
2.024000  0.000010  0.033497  0.100688
2.025000  0.000011  0.034037  0.101702
2.026000  0.000011  0.034580  0.102554
2.027000  0.000011  0.035127  0.103235
2.028000  0.000012  0.035677  0.103739
2.029000  0.000012  0.036230  0.104059
2.030000  0.000012  0.036786  0.104190
2.031000  0.000013  0.037345  0.104126
2.032000  0.000013  0.037907  0.103864
2.033000  0.000014  0.038472  0.103401
2.034000  0.000014  0.039039  0.102733
2.035000  0.000015  0.039608  0.101862
2.036000  0.000015  0.040180  0.100786
2.037000  0.000016  0.040754  0.099506
2.038000  0.000016  0.041330  0.098026
2.039000  0.000017  0.041909  0.096349
2.040000  0.000017  0.042489  0.094480
2.041000  0.000018  0.043071  0.092425
2.042000  0.000018  0.043655  0.090191
2.043000  0.000019  0.044241  0.087787
2.044000  0.000020  0.044828  0.085222
2.045000  0.000020  0.045416  0.082507
2.046000  0.000021  0.046006  0.079653
2.047000  0.000022  0.046597  0.076675
2.048000  0.000023  0.047189  0.073584
2.049000  0.000023  0.047782  0.070395
2.050000  0.000024  0.048376  0.067124
2.051000  0.000025  0.048970  0.063786
2.052000  0.000026  0.049565  0.060397
2.053000  0.000027  0.050161  0.056974
2.054000  0.000028  0.050757  0.053533
2.055000  0.000028  0.051353  0.050090
2.056000  0.000029  0.051949  0.046663
2.057000  0.000030  0.052545  0.043268
2.058000  0.000031  0.053142  0.039920
2.059000  0.000033  0.053738  0.036635
2.060000  0.000034  0.054333  0.033428
2.061000  0.000035  0.054928  0.030312
2.062000  0.000036  0.055523  0.027301
2.063000  0.000037  0.056117  0.024407
2.064000  0.000038  0.056709  0.021640
2.065000  0.000040  0.057301  0.019010
2.066000  0.000041  0.057892  0.016525
2.067000  0.000042  0.058482  0.014192
2.068000  0.000044  0.059070  0.012017
2.069000  0.000045  0.059657  0.010003
2.070000  0.000047  0.060242  0.008154
2.071000  0.000049  0.060825  0.006469
2.072000  0.000050  0.061407  0.004948
2.073000  0.000052  0.061986  0.003590
2.074000  0.000054  0.062564  0.002392
2.075000  0.000055  0.063139  0.001348
2.076000  0.000057  0.063712  0.000453
2.077000  0.000059  0.064283 -0.000301
2.078000  0.000061  0.064851 -0.000920
2.079000  0.000063  0.065416 -0.001414
2.080000  0.000065  0.065978 -0.001791
2.081000  0.000068  0.066538 -0.002064
2.082000  0.000070  0.067094 -0.002240
2.083000  0.000072  0.067647 -0.002333
2.084000  0.000075  0.068197 -0.002351
2.085000  0.000077  0.068743 -0.002307
2.086000  0.000080  0.069286 -0.002211
2.087000  0.000083  0.069825 -0.002074
2.088000  0.000085  0.070361 -0.001905
2.089000  0.000088  0.070892 -0.001713
2.090000  0.000091  0.071420 -0.001509
2.091000  0.000094  0.071943 -0.001298
